Date,ALGN,AMZN,ATVI,AVGO,EA,HII,MU,NFLX,NVDA,STZ
2011-03-22,20.739999771118164,8.130000114440918,9.797945022583008,22.934667587280273,18.624099731445312,32.21803665161133,10.268641471862793,31.62714385986328,4.0047197341918945,16.84129524230957
2011-03-23,20.34000015258789,8.265999794006348,9.889172554016113,23.15871810913086,18.901180267333984,32.01179122924805,10.52659797668457,32.72285842895508,4.087336540222168,17.130878448486328
2011-03-24,20.6299991607666,8.555000305175781,9.998647689819336,23.203527450561523,19.63347816467285,32.01179122924805,11.409601211547852,32.73285675048828,4.413222312927246,17.257572174072266
2011-03-25,21.0,8.548999786376953,10.016892433166504,23.039226531982422,19.494937896728516,33.73053741455078,11.459208488464355,32.85857009887695,4.275523662567139,17.574308395385742
2011-03-28,20.979999542236328,8.467499732971191,10.007769584655762,23.143787384033203,19.504833221435547,32.441471099853516,11.459208488464355,33.90285873413086,4.433876037597656,17.411415100097656
2011-03-29,21.18000030517578,8.730999946594238,9.998647689819336,23.128847122192383,19.455350875854492,32.226646423339844,11.667556762695312,33.91143035888672,4.399451732635498,17.46570587158203
2011-03-30,20.3700008392334,8.970999717712402,10.007769584655762,23.517187118530273,19.47514533996582,32.828182220458984,11.488971710205078,33.99285888671875,4.23421573638916,17.909141540527344
2011-03-31,20.479999542236328,9.006500244140625,10.007769584655762,23.22593116760254,19.326704025268555,35.66413116455078,11.379837989807129,33.968570709228516,4.236508369445801,18.352569580078125
2011-04-01,20.700000762939453,9.006500244140625,10.044260025024414,23.53959846496582,19.524625778198242,34.40945053100586,11.211172103881836,34.584285736083984,4.176840782165527,18.55166244506836
2011-04-04,21.209999084472656,9.147000312805176,10.044260025024414,22.85253143310547,19.48504066467285,34.503971099853516,11.10203742980957,34.959999084472656,4.027669429779053,18.66025733947754
2011-04-05,21.139999389648438,9.26449966430664,10.007769584655762,23.65162467956543,19.821500778198242,34.589908599853516,10.93337631225586,34.88999938964844,4.034551620483398,18.64215660095215
2011-04-06,21.260000228881836,9.137999534606934,10.354440689086914,24.473112106323242,20.03921127319336,34.100067138671875,11.151644706726074,34.281429290771484,4.0070109367370605,18.44306755065918
2011-04-07,21.149999618530273,9.245499610900879,10.108122825622559,24.249069213867188,20.03921127319336,33.34382629394531,11.052431106567383,33.422855377197266,4.153891563415527,19.71906089782715
2011-04-08,21.200000762939453,9.23550033569336,10.162859916687012,24.323745727539062,19.653270721435547,33.08600997924805,10.982982635498047,33.551429748535156,4.027669429779053,19.483774185180664
2011-04-11,21.040000915527344,9.20199966430664,10.153735160827637,24.06983757019043,19.643375396728516,32.931297302246094,10.6555757522583,32.59428787231445,3.974883794784546,19.474720001220703
2011-04-12,20.920000076293945,9.02400016784668,10.053384780883789,23.427574157714844,19.53451919555664,32.69927978515625,10.447225570678711,33.417144775390625,3.9863593578338623,19.547117233276367
2011-04-13,21.049999237060547,9.114500045776367,10.153735160827637,23.748706817626953,19.682958602905273,32.65631866455078,10.536519050598145,34.10714340209961,4.075862407684326,19.565217971801758
2011-04-14,21.450000762939453,9.090999603271484,10.22671890258789,23.203527450561523,19.74233627319336,33.31803894042969,10.566283226013184,33.81856918334961,4.24798583984375,19.76430892944336
2011-04-15,22.170000076293945,9.000499725341797,10.244964599609375,23.703893661499023,19.920459747314453,34.49537658691406,10.665495872497559,33.64142990112305,4.293882846832275,19.936248779296875
2011-04-18,21.34000015258789,8.916999816894531,10.171980857849121,23.599336624145508,19.663166046142578,34.41804122924805,10.338090896606445,33.332855224609375,4.151597023010254,19.97244644165039
2011-04-19,21.40999984741211,8.940999984741211,10.235843658447266,23.72629165649414,19.78191566467285,34.186012268066406,10.437305450439453,34.50714111328125,4.135532379150391,20.452075958251953
2011-04-20,21.389999389648438,9.193499565124512,10.299701690673828,24.3162784576416,20.286605834960938,34.4266471862793,11.300467491149902,34.91857147216797,4.26175594329834,20.271085739135742
2011-04-21,24.989999771118164,9.294500350952148,10.327071189880371,24.346153259277344,20.197542190551758,33.78208923339844,11.429444313049316,36.031429290771484,4.250279903411865,20.11724281311035
2011-04-25,24.979999542236328,9.270999908447266,10.263208389282227,24.077299118041992,20.326190948486328,33.57585906982422,11.240937232971191,35.952857971191406,4.31683349609375,20.062944412231445
2011-04-26,24.56999969482422,9.114999771118164,10.409175872802734,24.159448623657227,20.01941680908203,33.807884216308594,11.518736839294434,32.7014274597168,4.429286003112793,20.415878295898438
2011-04-27,24.59000015258789,9.831500053405762,10.573387145996094,24.936134338378906,20.029315948486328,34.38368225097656,11.707243919372559,33.70857238769531,4.429286003112793,20.62401580810547
